operator;federal_state;latitude;longitude;power_kw;type;num_plugs
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.557421;13.218402;22;Normalladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.558221;13.218296;44;Normalladeeinrichtung;2
EDEKA-MIHA Charge GmbH;Berlin;52.558871;13.209752;22;Normalladeeinrichtung;2
Qwello Deutschland GmbH;Berlin;52.55983;13.21004;34;Normalladeeinrichtung;2
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.554091;13.200433;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.554117;13.201019;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.568604;13.209767;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.57334;13.21316;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.56828;13.20645;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.572381;13.208129;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.565064;13.211988;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.565016;13.212462;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.564968;13.212907;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.567092;13.206603;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.567304;13.206251;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.568097;13.204957;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.552734;13.180982;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.552664;13.181247;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.552809;13.18072;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.529385;13.13987;3.7;Normalladeeinrichtung;1
Lidl;Berlin;52.54614;13.14317;44;Normalladeeinrichtung;2
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53773;13.14456;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53317;13.14796;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53071;13.13906;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.518224;13.16963;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.521456;13.164294;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.521873;13.15602;30;Normalladeeinrichtung;2
Kaufland;Berlin;52.52063;13.18544;184;Schnellladeeinrichtung;3
TotalEnergies Charging Solutions Deutschland GmbH;Berlin;52.516789;13.179936;175;Schnellladeeinrichtung;1
TotalEnergies Charging Solutions Deutschland GmbH;Berlin;52.516789;13.179936;175;Schnellladeeinrichtung;1
TotalEnergies Charging Solutions Deutschland GmbH;Berlin;52.516789;13.179936;175;Schnellladeeinrichtung;1
Allego GmbH;Berlin;52.517415;13.187022;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.522056;13.198469;22;Normalladeeinrichtung;2
EDEKA-MIHA Charge GmbH;Berlin;52.515383;13.187178;44;Normalladeeinrichtung;2
EDEKA-MIHA Charge GmbH;Berlin;52.515394;13.187169;44;Normalladeeinrichtung;2
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.525803;13.196655;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.520885;13.188515;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.520891;13.189305;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.532922;13.207808;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.535262;13.203113;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.539011;13.199348;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.53357;13.20611;30;Normalladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.52642;13.217282;44;Normalladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.528134;13.2264;44;Normalladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Berlin;52.52931;13.21873;150;Schnellladeeinrichtung;2
EnBW mobility+ AG und Co.KG;Berlin;52.52931;13.21873;300;Schnellladeeinrichtung;2
EWE Go GmbH;Berlin;52.526533;13.23301;150;Schnellladeeinrichtung;2
IKEA Deutschland GmbH;Berlin;52.528325;13.216796;42;Normalladeeinrichtung;2
IKEA Deutschland GmbH;Berlin;52.528325;13.216796;42;Normalladeeinrichtung;2
IKEA Deutschland GmbH;Berlin;52.528325;13.216796;42;Normalladeeinrichtung;2
Kaufland;Berlin;52.3147;13.12505;93;Schnellladeeinrichtung;3
Lidl;Berlin;52.526659;13.349812;50;Schnellladeeinrichtung;3
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53347;13.205716;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.533314;13.20581;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.533322;13.206038;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.533326;13.206418;3.7;Normalladeeinrichtung;1
Berliner KS Fleisch- und Wurstwaren GmbH;Berlin;52.5388318;13.2218478;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.54602;13.22525;22;Normalladeeinrichtung;2
deer GmbH;Berlin;52.540648;13.21829;44;Normalladeeinrichtung;2
E.ON Drive GmbH;Berlin;52.53775;13.222904;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.537751;13.222901;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.537749;13.222902;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.537747;13.222903;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.537745;13.222906;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.537743;13.222909;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396771;13.2232981;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396772;13.2232982;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396773;13.2232983;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396774;13.2232984;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396775;13.2232985;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396776;13.2232986;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396777;13.2232987;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396778;13.2232988;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5396779;13.2232989;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.539678;13.223299;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.539227;13.223298;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.5392281;13.2232991;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.537741;13.223056;3.7;Normalladeeinrichtung;1
E.ON Drive GmbH;Berlin;52.537739;13.223058;3.7;Normalladeeinrichtung;1
E.ON Drive Infrastructure;Berlin;52.539838;13.218198;44;Normalladeeinrichtung;2
Ladekonzepte;Berlin;52.549224;13.25324;43;Normalladeeinrichtung;2
Ladekonzepte;Berlin;52.549221;13.253289;43;Normalladeeinrichtung;2
Ladekonzepte;Berlin;52.549227;13.253181;22;Normalladeeinrichtung;2
Lidl;Berlin;52.539721;13.233375;50;Schnellladeeinrichtung;3
MAN Truck & Bus Deutschland GmbH;Berlin;52.537931;13.23325;39.65;Normalladeeinrichtung;2
Shell Deutschland GmbH;Berlin;52.53664;13.221625;175;Schnellladeeinrichtung;1
Shell Deutschland GmbH;Berlin;52.53664;13.221625;175;Schnellladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.540599;13.234432;3.7;Normalladeeinrichtung;1
Allego GmbH;Berlin;52.535549;13.300126;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.535122;13.28624;22;Normalladeeinrichtung;2
E.ON Drive GmbH;Berlin;52.53319;13.279073;11;Normalladeeinrichtung;1
E.ON Drive Infrastructure;Berlin;52.537454;13.261589;44;Normalladeeinrichtung;2
Nefzger GmbH & Co. KG;Berlin;52.531038;13.283509;22;Normalladeeinrichtung;2
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53538;13.27302;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53408;13.264024;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.534273;13.261884;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53431;13.26141;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.53495;13.272804;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.535453;13.268021;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.535407;13.268426;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.535311;13.26926;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.534968;13.271536;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.534797;13.272441;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.519745;13.269472;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.513952;13.278026;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.510854;13.279237;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.510295;13.271764;22;Normalladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.516421;13.261175;44;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.515106;13.260031;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.520462;13.258597;22;Normalladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.508373;13.272694;44;Normalladeeinrichtung;2
Allego GmbH;Berlin;52.500152;13.273421;93;Schnellladeeinrichtung;2
Allego GmbH;Berlin;52.502128;13.266633;22;Normalladeeinrichtung;2
Allego GmbH;Berlin;52.502092;13.266637;93;Schnellladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.508419;13.234856;30;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.519254;13.27461;93;Schnellladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.506239;13.231718;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.508986;13.260657;22;Normalladeeinrichtung;2
Daniel Merins;Berlin;52.5081557;13.2447597;22;Normalladeeinrichtung;1
E.ON Drive Infrastructure;Berlin;52.508433;13.260589;50;Schnellladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.508433;13.260589;44;Normalladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.501791;13.277195;300;Schnellladeeinrichtung;3
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.503966;13.291348;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.509786;13.294996;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.507096;13.285287;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.51005;13.286372;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.509991;13.289279;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.508722;13.27949;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.50599;13.296101;22;Normalladeeinrichtung;2
BMW AG;Berlin;52.51;13.28;44;Normalladeeinrichtung;2
ChargeOne;Berlin;52.510635;13.296039;11;Normalladeeinrichtung;4
ChargeOne;Berlin;52.510635;13.296039;11;Normalladeeinrichtung;3
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.513191;13.281518;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.512447;13.292902;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.517545;13.296575;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.505904;13.283708;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.519445;13.286601;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.51649;13.293968;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.517603;13.290254;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.523375;13.288693;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.513068;13.288812;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.51363;13.296306;22;Normalladeeinrichtung;2
CPI Next Level Ventures GmbH;Berlin;52.51587478;13.28810094;22;Normalladeeinrichtung;2
E.ON Drive Infrastructure;Berlin;52.518924;13.295717;44;Normalladeeinrichtung;2
EA EnergieArchitektur Dresden GmbH;Berlin;52.513695;13.287906;44;Normalladeeinrichtung;2
Friedrich Thiele OHG;Berlin;52.521663;13.285652;39.6;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.473353;13.128806;30;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.462447;13.376935;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.462447;13.376935;22;Normalladeeinrichtung;2
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.449607;13.136584;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.450451;13.137806;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.450565;13.138316;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.450691;13.138898;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.451236;13.147462;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.451911;13.148113;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.45093;13.14001;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.45097;13.1472;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.46178;13.13107;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.44885;13.14004;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.44854;13.14035;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.44818;13.14068;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.45716;13.13776;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.418925;13.16426;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.420918;13.158202;30;Normalladeeinrichtung;2
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.420279;13.180863;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.420858;13.188099;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.420827;13.187719;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.420793;13.187305;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.420456;13.183068;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.420318;13.181362;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.419428;13.180618;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.419691;13.180644;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.419954;13.180665;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.412763;13.137031;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.41265;13.136655;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.413275;13.14114;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.415267;13.139684;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.414691;13.149789;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.427662;13.162318;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.428133;13.162784;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.43077;13.16496;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.431415;13.165072;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.43225;13.164703;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.432512;13.164526;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.432797;13.16434;3.7;Normalladeeinrichtung;1
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.431106;13.195084;22;Normalladeeinrichtung;2
Berliner Stadtwerke KommunalPartner GmbH;Berlin;52.43845;13.214933;22;Normalladeeinrichtung;2
MER Germany;Berlin;52.433917;13.19174;247;Schnellladeeinrichtung;4
MER Germany;Berlin;52.43394;13.191773;225;Schnellladeeinrichtung;2
MER Germany;Berlin;52.433975;13.191815;225;Schnellladeeinrichtung;2
MER Germany;Berlin;52.434028;13.191857;322;Schnellladeeinrichtung;4
MER Germany;Berlin;52.434001;13.19184;300;Schnellladeeinrichtung;2
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.436977;13.205009;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.436368;13.203474;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.438612;13.229323;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.440212;13.225534;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.437415;13.206087;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.438801;13.211504;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.440361;13.225143;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.440734;13.223921;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.437573;13.206465;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.435082;13.217162;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.435309;13.217193;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.434753;13.217504;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.433918;13.217807;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.433332;13.218138;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.428472;13.207743;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.42948;13.207254;3.7;Normalladeeinrichtung;1
ubitricity Gesellschaft für verteilte Energiesysteme mbH;Berlin;52.43517;13.20559;3.7;Normalladeeinrichtung;1
